646	เพิ่มหน้าย่อย
647	StackedWidget - สลับชนิดแอนิเมชันผ่าน animationType
648	บันทึก
649	แถบเมนู
650	ช่วยเหลือ
651	ไดเรกทอรีระดับ 1
652	การจัดส่ง
653	ถัดไป
654	แถบความคืบหน้าเป็นขั้นตอน
655	BreadcrumbBar - แอนิเมชันลื่นไหล รองรับไอคอน และตัวบ่งชี้สีธีม
656	คลิกรายการเส้นทางเพื่อทดสอบการย่อ
657	ช่วยเหลือ 2
658	เปิด
659	ไดเรกทอรีระดับ 2
660	ก่อนหน้า
661	ช่วยเหลือ 3
662	ระดับลึก
663	Stepper - รองรับไอคอนและข้อความ
664	ตัวควบคุมแบบแบ่งส่วน/เปิดปิด
665	StackedWidget (enum animationType)
666	เมื่อมีมากกว่าสี่รายการ รายการตรงกลางจะยุบเข้าเมนูจุดไข่ปลาโดยอัตโนมัติ
667	ตะกร้าสินค้า
668	การ์ดตั้งค่าสี (ขยายได้)
669	ความทึบ
670	เลือกภาษาที่แสดง
671	ใช้ธีม
672	สีเน้น
673	การ์ดตั้งค่ากล่องคอมโบ
674	เงา DWM แบบเนทีฟ
675	การปรับแต่งส่วนบุคคล
676	การ์ดตั้งค่ารายการโฟลเดอร์ (ขยายได้)
677	ตามระบบ
678	ปรับความทึบของหน้าต่าง
679	การ์ดตั้งค่าตัวเลือก (ขยายได้)
680	การตั้งค่าหน้าต่าง
681	ดูความช่วยเหลือออนไลน์
682	การปรับขนาด DPI
683	เงาหน้าต่าง Windows แบบเนทีฟ
684	เลือกสี
685	ภาษาส่วนติดต่อ
686	โหมดธีม
687	เพิ่มโฟลเดอร์
688	เอฟเฟ็กต์ Mica
689	บันทึกการกำหนดค่าปัจจุบัน
690	ดูข้อมูลซอฟต์แวร์
691	การ์ดตั้งค่าเปิด/ปิด
692	ตั้งปุ่มลัดส่วนกลาง
693	ชนิดหน้าต่าง
694	Windows 11 เท่านั้น
695	พฤติกรรมเมื่อเริ่มทำงาน
696	สีกำหนดเอง
697	ธีม
698	เปิดตรวจสอบอัปเดตอัตโนมัติ
699	สีธีม
700	เอกสารช่วยเหลือ
701	ระดับเสียง
702	จัดการโฟลเดอร์ไลบรารีเพลง
703	เปิด
704	การ์ดตั้งค่าปุ่มหลัก
705	การ์ดตั้งค่าปุ่ม
706	แสดงหน้าต่างหลัก
707	การตั้งค่าแอปพลิเคชัน
708	มืด
709	สว่าง
710	เลือกสีค่าเริ่มต้นหรือสีกำหนดเอง
711	สีค่าเริ่มต้น
712	คอมโพเนนต์การตั้งค่า
713	เลือกธีมส่วนติดต่อ
714	การ์ดตั้งค่าไฮเปอร์ลิงก์
715	ต้องเริ่มใหม่
716	โฟลเดอร์เพลง
717	ปรับระดับเสียงระบบ
718	บันทึกการตั้งค่า
719	การ์ดตั้งค่าแถบเลื่อน
720	โหลดเมื่อจำเป็น
721	เปิดเอกสาร
722	เอฟเฟ็กต์แอนิเมชัน
723	ปรับรูปลักษณ์แอปพลิเคชัน
724	มุมมอง
725	เปิดใช้แอนิเมชันส่วนติดต่อ
726	โหลดเนื้อหาหน้าเมื่อต้องการ
727	การ์ดตั้งค่าปุ่มลัด
728	ปุ่มลัด
729	คอนเทนเนอร์กลุ่มการ์ดตั้งค่า
730	ย่อไปยังถาดระบบ
731	เลือกพฤติกรรมแอปพลิเคชันเมื่อเริ่มทำงาน
732	คืนค่าสถานะก่อนหน้า
733	ทดสอบ: เพิ่มจุดตรวจพิกเซลสำหรับการเลื่อนแบบเศษส่วน
734	บำรุงรักษา: เริ่มต้นตัวอย่างกราฟคอมมิต
735	ปรับโครงสร้าง: จัดระเบียบโมเดลข้อมูลไทม์ไลน์
736	ผสาน feature/timeline
737	สไตล์: ปรับความหนาแน่นการแสดงผล Gallery
738	คุณสมบัติ: สร้างสาขา gallery
739	แก้ไข: ปรับพิกเซลขอบกราฟคอมมิต
740	กราฟ Git · DPI 150%
741	PrismQML Gallery
742	PrismQML Gallery (โฮสต์ C++)
